,Area(0072-0135),Mean(0072-0135),Min(0072-0135),Max(0072-0135),Area(0338-0243),Mean(0338-0243),Min(0338-0243),Max(0338-0243),Area(0351-0330),Mean(0351-0330),Min(0351-0330),Max(0351-0330),Area(0457-0352),Mean(0457-0352),Min(0457-0352),Max(0457-0352),Area(0454-0435),Mean(0454-0435),Min(0454-0435),Max(0454-0435)
156,1254,119.21,-82.0,774.0,1000,73.59,-68.0,619.0,1101,128.53,-74.0,957.0,846,52.753,-42.0,401.0,1024,62.406,-41.0,490.0
157,1254,120.289,-63.0,779.0,1000,79.551,-49.0,679.0,1101,124.381,-54.0,801.0,846,53.844,-43.0,489.0,1024,52.788,-57.0,435.0
158,1254,117.742,-84.0,740.0,1000,84.172,-81.0,695.0,1101,125.727,-57.0,796.0,846,56.307,-32.0,407.0,1024,56.396,-43.0,531.0
159,1254,118.78,-84.0,851.0,1000,82.304,-77.0,833.0,1101,126.54,-62.0,834.0,846,52.613,-34.0,390.0,1024,58.814,-36.0,499.0
160,1254,117.718,-76.0,727.0,1000,71.169,-53.0,719.0,1101,124.779,-81.0,833.0,846,54.222,-45.0,404.0,1024,55.477,-70.0,577.0
161,1254,111.134,-75.0,775.0,1000,80.619,-64.0,738.0,1101,122.85,-58.0,810.0,846,56.329,-44.0,368.0,1024,55.031,-41.0,443.0
162,1254,113.979,-69.0,803.0,1000,75.492,-54.0,723.0,1101,126.005,-61.0,870.0,846,52.427,-46.0,389.0,1024,51.455,-46.0,373.0
163,1254,117.171,-51.0,817.0,1000,74.461,-47.0,871.0,1101,122.787,-78.0,822.0,846,53.991,-66.0,394.0,1024,62.004,-39.0,497.0
164,1254,117.673,-74.0,726.0,1000,77.787,-65.0,577.0,1101,127.502,-56.0,853.0,846,51.976,-42.0,374.0,1024,53.973,-39.0,394.0
165,1254,124.846,-55.0,769.0,1000,80.084,-50.0,794.0,1101,125.139,-54.0,805.0,846,54.831,-46.0,377.0,1024,52.271,-34.0,420.0
166,1254,112.25,-68.0,738.0,1000,77.59,-49.0,627.0,1101,120.667,-73.0,773.0,846,58.476,-41.0,500.0,1024,53.106,-56.0,420.0
167,1254,118.513,-68.0,904.0,1000,78.741,-54.0,606.0,1101,121.472,-73.0,859.0,846,57.319,-60.0,384.0,1024,51.37,-38.0,429.0
168,1254,121.242,-69.0,806.0,1000,70.178,-53.0,692.0,1101,124.42,-62.0,810.0,846,53.717,-56.0,399.0,1024,51.749,-36.0,497.0
169,1254,115.455,-66.0,798.0,1000,78.373,-68.0,955.0,1101,128.662,-47.0,884.0,846,59.08,-56.0,556.0,1024,53.483,-39.0,509.0
170,1254,116.642,-79.0,762.0,1000,76.451,-62.0,795.0,1101,116.897,-54.0,773.0,846,54.485,-66.0,495.0,1024,54.554,-52.0,414.0
171,1254,116.386,-102.0,677.0,1000,76.563,-83.0,827.0,1101,131.265,-76.0,774.0,846,52.719,-48.0,543.0,1024,50.416,-38.0,352.0
172,1254,115.768,-76.0,779.0,1000,73.367,-67.0,784.0,1101,122.385,-51.0,909.0,846,57.255,-41.0,384.0,1024,51.136,-56.0,365.0
173,1254,114.9,-51.0,863.0,1000,76.836,-55.0,700.0,1101,122.395,-66.0,870.0,846,60.801,-53.0,470.0,1024,50.252,-38.0,379.0
174,1254,119.082,-76.0,779.0,1000,83.675,-49.0,730.0,1101,119.299,-57.0,734.0,846,54.664,-36.0,429.0,1024,50.297,-44.0,498.0
175,1254,114.799,-60.0,640.0,1000,79.136,-48.0,761.0,1101,124.832,-49.0,797.0,846,57.759,-34.0,392.0,1024,52.726,-34.0,472.0
176,1254,118.609,-69.0,742.0,1000,73.464,-53.0,883.0,1101,128.195,-41.0,749.0,846,57.866,-57.0,414.0,1024,52.227,-34.0,434.0
177,1254,117.322,-60.0,729.0,1000,76.292,-41.0,557.0,1101,127.369,-67.0,907.0,846,58.465,-39.0,409.0,1024,54.672,-38.0,377.0
178,1254,120.577,-74.0,785.0,1000,72.85,-43.0,682.0,1101,122.043,-53.0,805.0,846,56.909,-42.0,442.0,1024,48.876,-29.0,437.0
179,1254,111.642,-77.0,911.0,1000,77.505,-76.0,720.0,1101,124.546,-55.0,887.0,846,56.039,-36.0,414.0,1024,49.638,-30.0,323.0
180,1254,112.058,-79.0,704.0,1000,81.388,-55.0,747.0,1101,121.565,-61.0,811.0,846,59.131,-38.0,464.0,1024,49.788,-40.0,473.0
181,1254,116.707,-63.0,776.0,1000,75.372,-51.0,615.0,1101,121.343,-73.0,870.0,846,51.739,-29.0,473.0,1024,53.859,-42.0,461.0
182,1254,117.741,-58.0,684.0,1000,72.666,-50.0,713.0,1101,118.866,-63.0,770.0,846,56.443,-36.0,420.0,1024,58.672,-57.0,558.0
183,1254,112.936,-61.0,779.0,1000,80.281,-37.0,650.0,1101,124.655,-78.0,812.0,846,50.836,-36.0,391.0,1024,53.062,-34.0,370.0
184,1254,109.997,-49.0,762.0,1000,79.293,-50.0,824.0,1101,126.681,-77.0,873.0,846,60.509,-50.0,523.0,1024,56.261,-37.0,414.0
185,1254,126.342,-53.0,791.0,1000,76.998,-39.0,642.0,1101,116.926,-60.0,712.0,846,59.234,-32.0,371.0,1024,59.687,-44.0,495.0
186,1254,116.886,-72.0,891.0,1000,72.355,-76.0,630.0,1101,121.584,-67.0,785.0,846,54.582,-43.0,408.0,1024,55.281,-34.0,534.0
187,1254,115.602,-60.0,925.0,1000,75.645,-61.0,796.0,1101,126.591,-90.0,822.0,846,52.787,-41.0,450.0,1024,58.628,-45.0,605.0
188,1254,121.116,-87.0,886.0,1000,78.937,-50.0,745.0,1101,125.514,-72.0,833.0,846,58.383,-31.0,474.0,1024,50.783,-36.0,414.0
189,1254,121.435,-78.0,814.0,1000,74.619,-55.0,648.0,1101,121.777,-59.0,897.0,846,51.3,-45.0,396.0,1024,50.499,-51.0,477.0
190,1254,119.164,-74.0,738.0,1000,77.03,-42.0,712.0,1101,124.74,-39.0,666.0,846,51.485,-40.0,556.0,1024,51.285,-41.0,448.0
191,1254,121.026,-60.0,849.0,1000,80.188,-41.0,877.0,1101,117.264,-50.0,816.0,846,53.105,-43.0,428.0,1024,49.95,-35.0,411.0
192,1254,118.423,-65.0,658.0,1000,76.118,-42.0,673.0,1101,126.474,-68.0,862.0,846,52.891,-36.0,438.0,1024,50.144,-39.0,422.0
193,1254,121.871,-53.0,666.0,1000,80.21,-52.0,781.0,1101,137.522,-65.0,796.0,846,65.08,-49.0,475.0,1024,61.584,-32.0,436.0
194,1254,145.47,-56.0,851.0,1000,102.841,-39.0,851.0,1101,159.345,-69.0,993.0,846,93.91,-59.0,569.0,1024,82.933,-56.0,486.0
195,1254,149.012,-57.0,787.0,1000,104.414,-47.0,770.0,1101,165.504,-71.0,1047.0,846,100.164,-49.0,600.0,1024,87.424,-54.0,532.0
196,1254,139.843,-68.0,794.0,1000,97.584,-51.0,649.0,1101,161.976,-47.0,911.0,846,102.109,-41.0,628.0,1024,83.888,-40.0,643.0
197,1254,136.335,-107.0,727.0,1000,97.193,-39.0,802.0,1101,152.478,-72.0,866.0,846,97.163,-72.0,549.0,1024,76.284,-42.0,517.0
198,1254,133.406,-72.0,774.0,1000,85.1,-83.0,752.0,1101,140.54,-46.0,766.0,846,85.27,-55.0,575.0,1024,72.761,-51.0,467.0
199,1254,129.132,-46.0,673.0,1000,84.242,-89.0,874.0,1101,136.712,-46.0,1040.0,846,87.407,-46.0,536.0,1024,68.625,-29.0,383.0
200,1254,125.396,-61.0,954.0,1000,87.282,-43.0,716.0,1101,137.544,-65.0,748.0,846,82.248,-47.0,627.0,1024,73.62,-54.0,543.0
201,1254,126.877,-77.0,741.0,1000,85.283,-62.0,671.0,1101,136.527,-66.0,1007.0,846,73.142,-58.0,529.0,1024,71.175,-37.0,508.0
202,1254,127.846,-48.0,742.0,1000,80.393,-45.0,790.0,1101,134.59,-56.0,884.0,846,67.823,-46.0,490.0,1024,64.718,-43.0,484.0
203,1254,128.621,-60.0,869.0,1000,79.096,-39.0,673.0,1101,122.228,-51.0,767.0,846,71.79,-47.0,450.0,1024,62.614,-37.0,559.0
204,1254,124.359,-48.0,773.0,1000,77.602,-36.0,693.0,1101,128.654,-41.0,823.0,846,66.992,-47.0,493.0,1024,61.547,-60.0,535.0
205,1254,128.708,-55.0,775.0,1000,87.927,-45.0,627.0,1101,134.236,-55.0,820.0,846,58.735,-53.0,565.0,1024,63.693,-51.0,417.0
206,1254,120.78,-58.0,766.0,1000,81.785,-74.0,900.0,1101,130.291,-61.0,883.0,846,63.803,-49.0,514.0,1024,61.074,-47.0,415.0
207,1254,118.705,-46.0,791.0,1000,77.755,-36.0,635.0,1101,127.351,-35.0,941.0,846,66.875,-47.0,474.0,1024,65.833,-65.0,504.0
208,1254,123.057,-59.0,885.0,1000,77.103,-48.0,659.0,1101,120.969,-67.0,858.0,846,58.78,-41.0,556.0,1024,62.272,-32.0,654.0
209,1254,120.784,-39.0,933.0,1000,82.05,-55.0,736.0,1101,125.718,-83.0,900.0,846,59.955,-39.0,423.0,1024,60.296,-47.0,547.0
210,1254,117.436,-58.0,975.0,1000,79.064,-39.0,665.0,1101,127.855,-83.0,931.0,846,61.363,-39.0,509.0,1024,55.396,-45.0,475.0
211,1254,124.299,-76.0,749.0,1000,75.824,-50.0,695.0,1101,120.907,-41.0,929.0,846,61.629,-40.0,420.0,1024,58.108,-43.0,411.0
212,1254,114.081,-57.0,661.0,1000,81.447,-38.0,572.0,1101,121.243,-62.0,790.0,846,63.333,-63.0,480.0,1024,58.149,-38.0,445.0
213,1254,116.533,-49.0,929.0,1000,72.801,-63.0,803.0,1101,128.378,-57.0,869.0,846,57.417,-40.0,424.0,1024,58.286,-40.0,579.0
214,1254,116.709,-53.0,851.0,1000,78.943,-40.0,846.0,1101,133.569,-101.0,848.0,846,53.803,-36.0,393.0,1024,49.497,-35.0,483.0
215,1254,114.732,-53.0,980.0,1000,76.213,-35.0,710.0,1101,123.168,-86.0,840.0,846,55.0,-35.0,350.0,1024,53.782,-42.0,512.0
216,1254,116.852,-53.0,821.0,1000,76.823,-70.0,656.0,1101,119.941,-84.0,786.0,846,58.366,-31.0,455.0,1024,56.389,-46.0,414.0
217,1254,117.297,-68.0,798.0,1000,76.364,-78.0,744.0,1101,124.501,-49.0,823.0,846,57.364,-55.0,591.0,1024,52.12,-28.0,373.0
218,1254,112.698,-48.0,772.0,1000,75.429,-48.0,529.0,1101,123.251,-37.0,828.0,846,58.693,-50.0,481.0,1024,50.665,-42.0,441.0
219,1254,124.83,-54.0,870.0,1000,79.101,-42.0,738.0,1101,125.47,-46.0,864.0,846,57.746,-45.0,400.0,1024,52.65,-52.0,641.0
220,1254,124.694,-58.0,903.0,1000,77.247,-43.0,787.0,1101,121.102,-50.0,760.0,846,55.383,-34.0,607.0,1024,50.93,-45.0,420.0
221,1254,116.667,-50.0,769.0,1000,73.051,-50.0,728.0,1101,121.609,-42.0,764.0,846,59.476,-57.0,438.0,1024,49.086,-27.0,338.0
222,1254,118.533,-66.0,654.0,1000,81.575,-46.0,897.0,1101,116.906,-58.0,907.0,846,55.514,-56.0,475.0,1024,50.974,-39.0,410.0
223,1254,121.757,-52.0,782.0,1000,80.589,-48.0,568.0,1101,125.665,-88.0,886.0,846,57.894,-38.0,489.0,1024,51.628,-37.0,411.0
224,1254,115.368,-47.0,897.0,1000,71.621,-53.0,571.0,1101,119.09,-68.0,757.0,846,55.398,-41.0,403.0,1024,48.77,-39.0,431.0
225,1254,116.427,-41.0,924.0,1000,77.374,-41.0,595.0,1101,122.835,-40.0,851.0,846,57.768,-36.0,459.0,1024,51.002,-39.0,463.0
226,1254,117.152,-64.0,825.0,1000,77.302,-47.0,636.0,1101,134.348,-70.0,861.0,846,57.933,-63.0,374.0,1024,51.506,-40.0,394.0
227,1254,114.163,-43.0,904.0,1000,81.512,-44.0,620.0,1101,120.638,-44.0,758.0,846,60.382,-38.0,450.0,1024,55.546,-49.0,388.0
228,1254,114.437,-62.0,704.0,1000,77.911,-39.0,801.0,1101,123.199,-48.0,851.0,846,58.747,-43.0,510.0,1024,52.563,-45.0,572.0
229,1254,114.667,-50.0,727.0,1000,75.192,-49.0,692.0,1101,123.18,-58.0,882.0,846,59.404,-30.0,428.0,1024,49.853,-43.0,414.0
230,1254,116.495,-43.0,715.0,1000,78.91,-33.0,834.0,1101,127.163,-52.0,966.0,846,55.274,-33.0,468.0,1024,49.566,-36.0,369.0
231,1254,114.841,-66.0,667.0,1000,74.861,-44.0,874.0,1101,125.429,-63.0,823.0,846,61.176,-46.0,384.0,1024,47.223,-40.0,430.0
232,1254,116.937,-51.0,734.0,1000,78.458,-44.0,999.0,1101,121.561,-46.0,783.0,846,58.785,-38.0,433.0,1024,48.451,-50.0,454.0
233,1254,116.856,-58.0,847.0,1000,75.629,-49.0,679.0,1101,121.422,-78.0,876.0,846,55.123,-35.0,399.0,1024,47.622,-43.0,391.0
234,1254,116.03,-53.0,696.0,1000,76.812,-54.0,771.0,1101,122.329,-54.0,683.0,846,52.644,-36.0,485.0,1024,48.824,-40.0,345.0
235,1254,115.803,-61.0,725.0,1000,78.078,-53.0,744.0,1101,121.703,-52.0,755.0,846,54.765,-38.0,439.0,1024,48.71,-41.0,417.0
236,1254,121.698,-44.0,951.0,1000,73.252,-47.0,714.0,1101,129.518,-70.0,820.0,846,55.206,-34.0,467.0,1024,50.731,-34.0,405.0
237,1254,120.675,-58.0,815.0,1000,78.446,-53.0,570.0,1101,122.38,-78.0,705.0,846,56.584,-38.0,674.0,1024,47.458,-42.0,381.0
238,1254,120.059,-49.0,872.0,1000,82.022,-60.0,690.0,1101,129.675,-55.0,907.0,846,55.929,-47.0,434.0,1024,50.385,-54.0,463.0
239,1254,114.937,-39.0,698.0,1000,80.49,-66.0,918.0,1101,122.285,-53.0,841.0,846,59.213,-59.0,640.0,1024,55.145,-60.0,469.0
240,1254,123.096,-42.0,755.0,1000,79.247,-46.0,807.0,1101,130.219,-75.0,906.0,846,56.298,-36.0,459.0,1024,56.191,-40.0,419.0
241,1254,114.841,-41.0,739.0,1000,75.558,-52.0,661.0,1101,124.179,-59.0,845.0,846,53.337,-45.0,436.0,1024,51.923,-32.0,479.0
242,1254,115.917,-42.0,947.0,1000,84.106,-51.0,777.0,1101,112.315,-80.0,835.0,846,51.916,-44.0,484.0,1024,50.838,-30.0,476.0
243,1254,119.154,-58.0,624.0,1000,78.98,-64.0,767.0,1101,122.649,-47.0,935.0,846,55.61,-38.0,361.0,1024,52.746,-34.0,510.0
244,1254,121.998,-45.0,840.0,1000,73.465,-40.0,636.0,1101,116.327,-85.0,911.0,846,56.541,-51.0,573.0,1024,51.091,-48.0,506.0
245,1254,112.29,-44.0,827.0,1000,77.37,-64.0,691.0,1101,124.448,-44.0,820.0,846,62.84,-41.0,437.0,1024,48.857,-42.0,405.0
246,1254,116.702,-48.0,897.0,1000,81.225,-64.0,851.0,1101,121.612,-62.0,877.0,846,61.917,-61.0,470.0,1024,51.927,-48.0,529.0
247,1254,120.51,-47.0,855.0,1000,84.708,-48.0,664.0,1101,132.543,-89.0,743.0,846,56.433,-48.0,370.0,1024,50.486,-70.0,428.0
248,1254,115.795,-43.0,869.0,1000,77.236,-44.0,769.0,1101,122.291,-39.0,845.0,846,53.818,-56.0,395.0,1024,46.385,-60.0,384.0
249,1254,115.942,-57.0,758.0,1000,80.71,-45.0,731.0,1101,126.851,-58.0,887.0,846,55.81,-35.0,381.0,1024,49.668,-32.0,464.0
250,1254,119.322,-54.0,813.0,1000,79.139,-56.0,643.0,1101,120.661,-79.0,822.0,846,57.961,-47.0,387.0,1024,50.349,-48.0,553.0
251,1254,111.605,-37.0,839.0,1000,70.295,-65.0,526.0,1101,121.821,-65.0,759.0,846,57.95,-42.0,405.0,1024,45.05,-54.0,560.0
252,1254,114.962,-56.0,823.0,1000,77.792,-45.0,686.0,1101,122.306,-51.0,890.0,846,60.02,-38.0,507.0,1024,47.584,-53.0,474.0
253,1254,120.113,-37.0,778.0,1000,78.385,-59.0,827.0,1101,115.393,-52.0,1069.0,846,57.343,-44.0,429.0,1024,49.126,-42.0,450.0
254,1254,120.462,-49.0,646.0,1000,80.183,-42.0,792.0,1101,122.296,-76.0,884.0,846,58.892,-44.0,419.0,1024,50.448,-54.0,433.0
255,1254,116.036,-55.0,580.0,1000,75.67,-48.0,799.0,1101,117.54,-59.0,834.0,846,54.596,-51.0,400.0,1024,53.736,-62.0,503.0
256,1254,116.309,-47.0,802.0,1000,76.12,-76.0,695.0,1101,119.051,-50.0,737.0,846,52.823,-52.0,399.0,1024,53.554,-53.0,426.0
257,1254,116.148,-41.0,820.0,1000,81.635,-51.0,770.0,1101,124.168,-53.0,902.0,846,54.374,-34.0,360.0,1024,57.882,-64.0,444.0
258,1254,121.853,-34.0,867.0,1000,75.881,-47.0,720.0,1101,127.02,-79.0,738.0,846,60.709,-47.0,496.0,1024,58.797,-57.0,472.0
259,1254,114.079,-49.0,814.0,1000,76.378,-52.0,744.0,1101,119.73,-68.0,921.0,846,57.948,-43.0,405.0,1024,52.616,-38.0,431.0
260,1254,118.687,-67.0,747.0,1000,87.405,-47.0,865.0,1101,122.832,-59.0,740.0,846,58.83,-55.0,413.0,1024,52.859,-53.0,475.0
261,1254,112.703,-42.0,783.0,1000,76.094,-72.0,790.0,1101,130.746,-71.0,804.0,846,56.663,-45.0,404.0,1024,51.59,-59.0,575.0
262,1254,111.739,-58.0,788.0,1000,76.132,-57.0,600.0,1101,126.322,-68.0,1014.0,846,53.177,-42.0,443.0,1024,56.032,-51.0,473.0
263,1254,117.874,-43.0,819.0,1000,83.46,-51.0,932.0,1101,125.076,-75.0,816.0,846,58.138,-29.0,414.0,1024,52.251,-79.0,388.0
264,1254,118.108,-41.0,905.0,1000,73.44,-36.0,919.0,1101,127.853,-61.0,879.0,846,55.097,-42.0,369.0,1024,51.175,-53.0,412.0
265,1254,115.148,-40.0,729.0,1000,83.193,-42.0,616.0,1101,129.869,-69.0,872.0,846,58.944,-39.0,533.0,1024,51.021,-41.0,382.0
266,1254,113.093,-44.0,791.0,1000,80.212,-40.0,710.0,1101,123.013,-81.0,774.0,846,57.609,-43.0,383.0,1024,49.956,-46.0,359.0
267,1254,120.65,-57.0,802.0,1000,78.395,-62.0,836.0,1101,120.871,-45.0,835.0,846,56.559,-87.0,497.0,1024,51.217,-48.0,456.0
268,1254,114.21,-39.0,839.0,1000,74.03,-48.0,590.0,1101,122.232,-50.0,864.0,846,54.631,-57.0,442.0,1024,48.484,-41.0,370.0
269,1254,116.123,-50.0,772.0,1000,75.653,-47.0,722.0,1101,125.646,-55.0,776.0,846,56.658,-40.0,530.0,1024,48.235,-41.0,424.0
270,1254,118.885,-49.0,722.0,1000,79.656,-38.0,881.0,1101,127.912,-75.0,793.0,846,54.707,-39.0,424.0,1024,48.228,-35.0,379.0
271,1254,117.977,-88.0,816.0,1000,77.901,-48.0,829.0,1101,126.528,-45.0,790.0,846,54.182,-58.0,423.0,1024,51.365,-39.0,427.0
272,1254,109.418,-42.0,709.0,1000,75.098,-52.0,695.0,1101,129.671,-75.0,925.0,846,57.96,-44.0,349.0,1024,45.867,-50.0,595.0
273,1254,116.37,-42.0,736.0,1000,73.941,-36.0,738.0,1101,123.757,-70.0,781.0,846,57.424,-43.0,439.0,1024,50.521,-45.0,402.0
274,1254,122.238,-45.0,791.0,1000,78.846,-84.0,744.0,1101,119.657,-70.0,889.0,846,54.278,-51.0,495.0,1024,51.817,-52.0,439.0
275,1254,122.057,-48.0,842.0,1000,74.51,-51.0,728.0,1101,117.139,-46.0,736.0,846,59.825,-57.0,383.0,1024,51.884,-62.0,414.0
276,1254,117.403,-75.0,815.0,1000,75.053,-57.0,857.0,1101,126.342,-67.0,963.0,846,57.805,-42.0,414.0,1024,53.432,-41.0,374.0
277,1254,117.285,-41.0,702.0,1000,73.56,-49.0,676.0,1101,126.311,-77.0,885.0,846,56.507,-41.0,351.0,1024,47.491,-44.0,356.0
278,1254,111.751,-59.0,766.0,1000,75.647,-49.0,850.0,1101,123.138,-52.0,960.0,846,57.318,-54.0,436.0,1024,51.039,-79.0,404.0
279,1254,118.215,-53.0,784.0,1000,77.922,-55.0,714.0,1101,121.341,-77.0,813.0,846,52.774,-51.0,390.0,1024,52.394,-44.0,470.0
280,1254,113.141,-45.0,681.0,1000,79.046,-48.0,623.0,1101,125.738,-56.0,781.0,846,55.299,-45.0,436.0,1024,47.605,-52.0,392.0
281,1254,117.094,-68.0,732.0,1000,78.164,-53.0,661.0,1101,120.575,-57.0,927.0,846,55.038,-49.0,462.0,1024,51.158,-45.0,375.0
282,1254,120.978,-40.0,879.0,1000,77.197,-49.0,896.0,1101,125.646,-70.0,919.0,846,58.675,-37.0,490.0,1024,52.941,-35.0,530.0
283,1254,112.338,-47.0,692.0,1000,81.263,-47.0,763.0,1101,127.389,-64.0,919.0,846,56.325,-54.0,404.0,1024,51.978,-46.0,490.0
284,1254,121.74,-59.0,839.0,1000,75.707,-50.0,726.0,1101,119.82,-60.0,734.0,846,58.364,-44.0,399.0,1024,47.807,-51.0,401.0
285,1254,117.761,-61.0,794.0,1000,77.285,-51.0,791.0,1101,123.412,-54.0,786.0,846,58.054,-60.0,376.0,1024,50.379,-52.0,543.0
286,1254,111.605,-54.0,986.0,1000,78.961,-54.0,599.0,1101,123.317,-74.0,909.0,846,56.07,-37.0,397.0,1024,53.866,-53.0,432.0
287,1254,112.334,-46.0,923.0,1000,76.496,-39.0,892.0,1101,127.857,-47.0,949.0,846,56.876,-59.0,359.0,1024,54.506,-46.0,392.0
288,1254,118.036,-42.0,807.0,1000,71.795,-43.0,727.0,1101,131.387,-91.0,1076.0,846,61.112,-43.0,493.0,1024,54.889,-50.0,452.0
289,1254,112.449,-51.0,918.0,1000,75.796,-73.0,903.0,1101,127.163,-83.0,932.0,846,59.266,-62.0,398.0,1024,50.413,-46.0,387.0
290,1254,114.973,-53.0,911.0,1000,82.595,-72.0,665.0,1101,117.351,-59.0,807.0,846,56.715,-40.0,473.0,1024,53.283,-51.0,448.0
291,1254,118.045,-38.0,727.0,1000,77.678,-79.0,781.0,1101,128.134,-70.0,1014.0,846,56.787,-56.0,541.0,1024,52.302,-49.0,379.0
292,1254,115.818,-49.0,832.0,1000,79.422,-41.0,556.0,1101,121.794,-56.0,937.0,846,54.19,-39.0,405.0,1024,57.96,-51.0,502.0
293,1254,124.019,-52.0,924.0,1000,79.246,-84.0,830.0,1101,123.612,-73.0,1029.0,846,55.983,-63.0,592.0,1024,55.562,-47.0,373.0
294,1254,115.59,-59.0,679.0,1000,74.779,-51.0,705.0,1101,129.337,-50.0,855.0,846,51.32,-44.0,438.0,1024,51.928,-45.0,501.0
295,1254,115.725,-51.0,775.0,1000,74.907,-67.0,715.0,1101,123.603,-78.0,843.0,846,56.39,-76.0,432.0,1024,54.619,-59.0,443.0
296,1254,118.368,-47.0,736.0,1000,75.284,-48.0,736.0,1101,125.429,-68.0,858.0,846,56.152,-45.0,550.0,1024,49.63,-40.0,418.0
297,1254,113.905,-60.0,909.0,1000,74.96,-52.0,676.0,1101,124.012,-66.0,737.0,846,55.336,-46.0,516.0,1024,54.875,-46.0,385.0
298,1254,118.373,-61.0,747.0,1000,78.049,-71.0,706.0,1101,126.203,-64.0,906.0,846,55.773,-64.0,522.0,1024,50.979,-49.0,390.0
299,1254,115.57,-63.0,751.0,1000,76.823,-47.0,654.0,1101,125.412,-61.0,980.0,846,56.178,-41.0,635.0,1024,51.623,-64.0,439.0
300,1254,108.536,-60.0,772.0,1000,74.131,-51.0,623.0,1101,126.859,-66.0,866.0,846,55.832,-48.0,508.0,1024,50.682,-40.0,481.0
301,1254,112.174,-58.0,699.0,1000,75.806,-61.0,734.0,1101,124.227,-60.0,821.0,846,55.617,-50.0,460.0,1024,55.304,-48.0,376.0
302,1254,122.006,-50.0,684.0,1000,71.762,-75.0,718.0,1101,125.815,-53.0,902.0,846,57.921,-49.0,383.0,1024,53.692,-51.0,388.0
303,1254,118.734,-62.0,826.0,1000,79.906,-50.0,742.0,1101,126.751,-89.0,839.0,846,57.617,-44.0,508.0,1024,49.182,-61.0,416.0
304,1254,119.502,-69.0,779.0,1000,76.165,-40.0,782.0,1101,124.856,-65.0,744.0,846,57.674,-54.0,379.0,1024,52.434,-49.0,455.0
305,1254,112.37,-52.0,966.0,1000,73.148,-51.0,800.0,1101,121.557,-89.0,956.0,846,57.162,-53.0,479.0,1024,49.331,-43.0,494.0
306,1254,125.15,-63.0,845.0,1000,78.881,-46.0,852.0,1101,126.781,-70.0,803.0,846,56.599,-48.0,337.0,1024,49.138,-66.0,439.0
307,1254,116.272,-51.0,782.0,1000,73.583,-51.0,744.0,1101,129.424,-74.0,794.0,846,54.164,-48.0,370.0,1024,47.576,-59.0,466.0
308,1254,113.846,-85.0,809.0,1000,81.263,-36.0,841.0,1101,124.451,-80.0,769.0,846,58.65,-49.0,491.0,1024,52.568,-46.0,374.0
309,1254,109.722,-53.0,725.0,1000,73.265,-55.0,915.0,1101,119.02,-48.0,844.0,846,53.215,-66.0,461.0,1024,50.637,-92.0,549.0
310,1254,115.166,-47.0,734.0,1000,78.85,-75.0,903.0,1101,126.592,-64.0,970.0,846,54.404,-42.0,409.0,1024,50.81,-47.0,367.0
311,1254,117.553,-64.0,871.0,1000,76.922,-52.0,806.0,1101,128.12,-56.0,841.0,846,55.272,-47.0,351.0,1024,52.471,-64.0,352.0
312,1254,124.53,-65.0,690.0,1000,73.906,-43.0,811.0,1101,124.223,-60.0,1033.0,846,55.933,-42.0,394.0,1024,51.474,-53.0,349.0
313,1254,114.96,-59.0,815.0,1000,90.434,-64.0,925.0,1101,128.679,-56.0,788.0,846,63.102,-60.0,360.0,1024,65.356,-58.0,401.0
314,1254,135.47,-55.0,752.0,1000,102.41,-44.0,739.0,1101,167.441,-71.0,970.0,846,97.722,-51.0,592.0,1024,86.14,-68.0,454.0
315,1254,145.591,-80.0,852.0,1000,103.409,-65.0,668.0,1101,192.515,-62.0,856.0,846,103.803,-90.0,547.0,1024,79.719,-78.0,510.0
316,1254,146.953,-62.0,834.0,1000,108.184,-70.0,627.0,1101,178.312,-70.0,856.0,846,108.072,-84.0,567.0,1024,80.652,-60.0,464.0
317,1254,134.01,-71.0,851.0,1000,101.905,-77.0,784.0,1101,164.866,-65.0,841.0,846,99.383,-64.0,676.0,1024,75.041,-50.0,569.0
318,1254,136.502,-37.0,738.0,1000,97.14,-54.0,908.0,1101,153.723,-86.0,775.0,846,83.017,-74.0,447.0,1024,76.592,-73.0,531.0
319,1254,142.623,-63.0,909.0,1000,94.908,-46.0,780.0,1101,146.965,-50.0,870.0,846,75.465,-69.0,465.0,1024,72.229,-77.0,433.0
320,1254,127.292,-62.0,820.0,1000,94.539,-68.0,680.0,1101,143.129,-78.0,897.0,846,77.311,-44.0,507.0,1024,68.741,-51.0,389.0
321,1254,120.371,-58.0,729.0,1000,86.125,-67.0,877.0,1101,141.386,-78.0,819.0,846,68.353,-54.0,506.0,1024,69.376,-67.0,459.0
322,1254,122.242,-63.0,727.0,1000,84.647,-46.0,709.0,1101,138.858,-58.0,843.0,846,69.455,-65.0,488.0,1024,67.348,-68.0,607.0
323,1254,123.304,-88.0,750.0,1000,87.437,-65.0,1054.0,1101,138.076,-111.0,770.0,846,65.145,-68.0,426.0,1024,69.997,-51.0,414.0
324,1254,125.599,-100.0,900.0,1000,89.925,-60.0,975.0,1101,136.677,-63.0,814.0,846,65.706,-81.0,432.0,1024,71.7,-60.0,453.0
325,1254,116.993,-64.0,654.0,1000,78.719,-47.0,791.0,1101,126.768,-76.0,773.0,846,61.84,-58.0,462.0,1024,63.941,-67.0,498.0
